Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TDS mg/L,pH,pH mV,Temp °C,Vertical Position m,Battery V,Cable Pwr V, mavlink_global_position_int_t.lat, mavlink_global_position_int_t.lon,,
10/6/2020,15:58:07,0,<site>,0.97,90.8,0.386,109,89.8,91.7,8.71,0.549,0.05,107.6,1.16,70,7.7,-40.3,16.835,0.387,5.82,11.8,441246357,-701063247,44.1246357,-70.1063247
10/6/2020,15:58:08,0,<site>,0.97,90.8,0.387,109,89.8,91.7,8.71,0.549,0.05,107.6,1.16,70,7.7,-40.3,16.834,0.387,5.82,11.8,441246346,-701063257,44.1246346,-70.1063257
10/6/2020,15:58:09,0,<site>,0.98,90.9,0.387,109.1,89.8,91.7,8.71,0.549,0.05,107.6,1.17,70,7.7,-40.3,16.833,0.387,5.82,11.8,441246337,-701063285,44.1246337,-70.1063285
10/6/2020,15:58:10,0,<site>,0.98,90.9,0.387,109.1,89.8,91.7,8.71,0.549,0.05,107.7,1.17,70,7.7,-40.3,16.832,0.387,5.82,11.8,441246336,-701063308,44.1246336,-70.1063308
10/6/2020,15:58:11,0,<site>,0.96,90.9,0.387,109.1,89.8,91.7,8.71,0.549,0.05,107.7,1.18,70,7.7,-40.3,16.832,0.387,5.82,11.8,441246344,-701063315,44.1246344,-70.1063315
10/6/2020,15:58:12,0,<site>,0.95,90.9,0.387,109.1,89.8,91.7,8.71,0.549,0.05,107.7,1.18,70,7.7,-40.3,16.832,0.387,5.82,11.8,441246358,-701063340,44.1246358,-70.106334
10/6/2020,15:58:13,0,<site>,0.96,90.9,0.387,109.1,89.8,91.7,8.71,0.549,0.05,107.7,1.18,70,7.7,-40.2,16.832,0.386,5.82,11.8,441246364,-701063363,44.1246364,-70.1063363
10/6/2020,15:58:14,0,<site>,0.95,90.8,0.386,109,89.8,91.7,8.71,0.549,0.05,107.6,1.18,70,7.7,-40.2,16.833,0.387,5.82,11.8,441246346,-701063462,44.1246346,-70.1063462
10/6/2020,15:58:15,0,<site>,0.95,90.8,0.386,109,89.8,91.7,8.71,0.549,0.05,107.6,1.18,70,7.7,-40.2,16.833,0.385,5.82,11.8,441246346,-701063462,44.1246346,-70.1063462
10/6/2020,15:58:16,0,<site>,0.94,90.8,0.386,109.1,89.8,91.7,8.71,0.549,0.05,107.6,1.19,70,7.7,-40.2,16.833,0.386,5.82,11.8,441246328,-701063519,44.1246328,-70.1063519
10/6/2020,15:58:17,0,<site>,0.95,90.9,0.386,109.1,89.8,91.7,8.71,0.549,0.05,107.6,1.19,70,7.7,-40.2,16.834,0.386,5.82,11.8,441246306,-701063571,44.1246306,-70.1063571
10/6/2020,15:58:18,0,<site>,0.95,90.9,0.386,109.1,89.8,91.7,8.71,0.549,0.05,107.6,1.19,70,7.7,-40.1,16.834,0.387,5.82,11.8,441246274,-701063616,44.1246274,-70.1063616
10/6/2020,15:58:19,0,<site>,0.94,90.8,0.386,109.1,89.8,91.7,8.71,0.549,0.05,107.6,1.19,70,7.7,-40.1,16.835,0.387,5.82,11.8,441246200,-701063662,44.12462,-70.1063662
10/6/2020,15:58:20,0,<site>,0.93,90.9,0.386,109.1,89.8,91.7,8.71,0.549,0.05,107.6,1.18,70,7.7,-40.1,16.835,0.387,5.82,11.8,441246157,-701063674,44.1246157,-70.1063674
10/6/2020,15:58:21,0,<site>,0.95,90.8,0.387,109,89.8,91.7,8.71,0.549,0.05,107.6,1.17,70,7.7,-40.1,16.836,0.388,5.82,11.8,441246122,-701063682,44.1246122,-70.1063682
10/6/2020,15:58:22,0,<site>,0.97,90.8,0.387,109,89.8,91.7,8.71,0.549,0.05,107.6,1.18,70,7.7,-40.1,16.836,0.387,5.82,11.8,441246088,-701063682,44.1246088,-70.1063682
10/6/2020,15:58:23,0,<site>,0.97,90.8,0.387,109,89.8,91.7,8.71,0.549,0.05,107.6,1.18,70,7.7,-40.1,16.837,0.387,5.82,11.8,441246052,-701063685,44.1246052,-70.1063685
10/6/2020,15:58:24,0,<site>,0.97,90.8,0.387,109,89.8,91.7,8.71,0.549,0.05,107.5,1.18,70,7.7,-40.1,16.837,0.386,5.82,11.8,441245965,-701063697,44.1245965,-70.1063697
10/6/2020,15:58:25,0,<site>,0.97,90.8,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.19,70,7.7,-40.1,16.836,0.387,5.82,11.8,441245932,-701063703,44.1245932,-70.1063703
10/6/2020,15:58:26,0,<site>,0.97,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.19,70,7.7,-40.1,16.835,0.387,5.82,11.8,441245866,-701063713,44.1245866,-70.1063713
10/6/2020,15:58:27,0,<site>,0.96,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.19,70,7.7,-40.1,16.834,0.387,5.82,11.8,441245838,-701063717,44.1245838,-70.1063717
10/6/2020,15:58:28,0,<site>,0.96,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.18,70,7.7,-40.1,16.833,0.386,5.82,11.8,441245810,-701063719,44.124581,-70.1063719
10/6/2020,15:58:29,0,<site>,0.95,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.18,70,7.7,-40.1,16.832,0.387,5.82,11.8,441245783,-701063720,44.1245783,-70.106372
10/6/2020,15:58:30,0,<site>,0.96,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.18,70,7.7,-40.1,16.831,0.386,5.82,11.8,441245724,-701063725,44.1245724,-70.1063725
10/6/2020,15:58:31,0,<site>,0.97,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.18,70,7.7,-40.1,16.829,0.387,5.82,11.8,441245690,-701063733,44.124569,-70.1063733
10/6/2020,15:58:32,0,<site>,0.96,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.17,70,7.7,-40,16.828,0.387,5.82,11.8,441245653,-701063740,44.1245653,-70.106374
10/6/2020,15:58:33,0,<site>,0.96,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.18,70,7.7,-40,16.828,0.386,5.82,11.8,441245620,-701063747,44.124562,-70.1063747
10/6/2020,15:58:34,0,<site>,0.96,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.18,70,7.7,-40,16.827,0.387,5.82,11.8,441245545,-701063777,44.1245545,-70.1063777
10/6/2020,15:58:35,0,<site>,0.96,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.18,70,7.7,-40,16.826,0.387,5.82,11.8,441245504,-701063789,44.1245504,-70.1063789
10/6/2020,15:58:36,0,<site>,0.97,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.18,70,7.7,-40,16.825,0.387,5.82,11.8,441245460,-701063803,44.124546,-70.1063803
10/6/2020,15:58:37,0,<site>,0.98,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.19,70,7.7,-40,16.825,0.386,5.82,11.8,441245386,-701063818,44.1245386,-70.1063818
10/6/2020,15:58:38,0,<site>,0.98,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.2,70,7.7,-40,16.824,0.387,5.82,11.8,441245386,-701063818,44.1245386,-70.1063818
10/6/2020,15:58:39,0,<site>,0.98,90.7,0.387,108.9,89.8,91.7,8.71,0.549,0.05,107.5,1.2,70,7.7,-39.9,16.824,0.387,5.82,11.8,441245329,-701063822,44.1245329,-70.1063822
10/6/2020,15:58:40,0,<site>,0.99,90.8,0.387,109,89.8,91.7,8.71,0.549,0.05,107.6,1.21,70,7.7,-39.9,16.823,0.387,5.82,11.8,441245297,-701063831,44.1245297,-70.1063831
10/6/2020,15:58:41,0,<site>,0.99,90.8,0.387,109,89.8,91.7,8.7,0.549,0.05,107.6,1.21,70,7.69,-39.9,16.823,0.387,5.82,11.8,441245241,-701063842,44.1245241,-70.1063842
10/6/2020,15:58:42,0,<site>,0.98,90.8,0.387,109,89.7,91.6,8.7,0.549,0.05,107.6,1.21,70,7.69,-39.8,16.823,0.387,5.82,11.8,441245241,-701063842,44.1245241,-70.1063842
10/6/2020,15:58:43,0,<site>,0.99,90.8,0.387,109,89.7,91.6,8.7,0.549,0.05,107.6,1.21,70,7.69,-39.8,16.823,0.387,5.82,11.8,441245195,-701063853,44.1245195,-70.1063853
10/6/2020,15:58:44,0,<site>,1,90.8,0.387,109,89.7,91.6,8.7,0.549,0.05,107.6,1.2,70,7.69,-39.8,16.823,0.387,5.82,11.8,441245178,-701063850,44.1245178,-70.106385
10/6/2020,15:58:45,0,<site>,1,90.8,0.387,109,89.7,91.6,8.7,0.549,0.05,107.6,1.21,70,7.69,-39.7,16.823,0.388,5.82,11.8,441245167,-701063853,44.1245167,-70.1063853
10/6/2020,15:58:46,0,<site>,1,90.8,0.387,109,89.7,91.6,8.7,0.549,0.05,107.6,1.22,70,7.69,-39.7,16.822,0.387,5.82,11.8,441245152,-701063851,44.1245152,-70.1063851
10/6/2020,15:58:47,0,<site>,0.99,90.8,0.387,109.1,89.6,91.5,8.69,0.549,0.05,107.6,1.22,70,7.69,-39.6,16.822,0.387,5.82,11.8,441245148,-701063859,44.1245148,-70.1063859
10/6/2020,15:58:48,0,<site>,0.99,90.8,0.387,109.1,89.6,91.5,8.69,0.549,0.05,107.7,1.22,70,7.69,-39.6,16.821,0.388,5.82,11.8,441245146,-701063862,44.1245146,-70.1063862
10/6/2020,15:58:49,0,<site>,0.99,90.9,0.387,109.1,89.6,91.5,8.69,0.549,0.05,107.7,1.23,70,7.69,-39.5,16.821,0.387,5.82,11.8,441245147,-701063865,44.1245147,-70.1063865
10/6/2020,15:58:50,0,<site>,0.99,90.9,0.387,109.2,89.6,91.5,8.69,0.549,0.05,107.7,1.22,70,7.69,-39.5,16.821,0.388,5.82,11.8,441245151,-701063869,44.1245151,-70.1063869
10/6/2020,15:58:51,0,<site>,0.98,90.9,0.387,109.2,89.6,91.5,8.69,0.549,0.05,107.7,1.22,70,7.69,-39.5,16.821,0.386,5.82,11.8,441245151,-701063869,44.1245151,-70.1063869
10/6/2020,15:58:52,0,<site>,0.97,90.9,0.387,109.1,89.6,91.5,8.69,0.549,0.05,107.7,1.22,70,7.69,-39.4,16.821,0.387,5.82,11.8,441245126,-701063903,44.1245126,-70.1063903
10/6/2020,15:58:53,0,<site>,0.97,90.9,0.387,109.1,89.5,91.4,8.68,0.549,0.05,107.7,1.21,70,7.69,-39.4,16.822,0.387,5.82,11.8,441245118,-701063905,44.1245118,-70.1063905
10/6/2020,15:58:54,0,<site>,0.96,90.9,0.387,109.1,89.5,91.4,8.68,0.549,0.05,107.7,1.22,70,7.69,-39.3,16.823,0.388,5.82,11.8,441245101,-701063894,44.1245101,-70.1063894
10/6/2020,15:58:55,0,<site>,0.96,90.9,0.387,109.1,89.5,91.4,8.68,0.549,0.05,107.7,1.21,70,7.68,-39.3,16.823,0.387,5.82,11.8,441245082,-701063860,44.1245082,-70.106386
10/6/2020,15:58:56,0,<site>,0.96,90.8,0.387,109.1,89.5,91.4,8.68,0.549,0.05,107.7,1.21,70,7.68,-39.3,16.823,0.387,5.82,11.8,441245029,-701063760,44.1245029,-70.106376
10/6/2020,15:58:57,0,<site>,0.97,90.9,0.387,109.1,89.5,91.4,8.68,0.549,0.05,107.7,1.21,70,7.68,-39.3,16.824,0.387,5.82,11.8,441245003,-701063737,44.1245003,-70.1063737
10/6/2020,15:58:58,0,<site>,0.97,90.8,0.387,109.1,89.5,91.4,8.68,0.55,0.05,107.7,1.21,70,7.68,-39.3,16.824,0.387,5.82,11.8,441244985,-701063743,44.1244985,-70.1063743
10/6/2020,15:58:59,0,<site>,0.97,90.8,0.387,109.1,89.5,91.4,8.68,0.549,0.05,107.7,1.21,70,7.68,-39.2,16.825,0.387,5.82,11.8,441244967,-701063757,44.1244967,-70.1063757
10/6/2020,15:59:00,0,<site>,0.98,90.8,0.387,109.1,89.5,91.4,8.68,0.549,0.05,107.6,1.22,70,7.68,-39.2,16.825,0.386,5.82,11.8,441244962,-701063766,44.1244962,-70.1063766
10/6/2020,15:59:01,0,<site>,0.98,90.8,0.387,109,89.4,91.3,8.67,0.549,0.05,107.6,1.22,70,7.68,-39.2,16.826,0.387,5.82,11.8,441244964,-701063772,44.1244964,-70.1063772
10/6/2020,15:59:02,0,<site>,0.98,90.8,0.387,109,89.4,91.3,8.67,0.549,0.05,107.6,1.22,70,7.68,-39.2,16.826,0.386,5.82,11.8,441244976,-701063814,44.1244976,-70.1063814
10/6/2020,15:59:03,0,<site>,0.99,90.8,0.387,109,89.4,91.3,8.67,0.549,0.05,107.6,1.23,70,7.68,-39.2,16.826,0.386,5.82,11.8,441244979,-701063818,44.1244979,-70.1063818
10/6/2020,15:59:04,0,<site>,0.99,90.8,0.387,109,89.4,91.3,8.67,0.549,0.05,107.6,1.23,70,7.68,-39.2,16.826,0.386,5.82,11.8,441244979,-701063818,44.1244979,-70.1063818
10/6/2020,15:59:05,0,<site>,1,90.8,0.387,109,89.4,91.3,8.67,0.549,0.05,107.6,1.22,70,7.68,-39.1,16.826,0.386,5.82,11.8,441244941,-701063828,44.1244941,-70.1063828
10/6/2020,15:59:06,0,<site>,0.98,90.8,0.387,109,89.4,91.3,8.67,0.549,0.05,107.6,1.22,70,7.68,-39.1,16.826,0.387,5.82,11.8,441244903,-701063832,44.1244903,-70.1063832
10/6/2020,15:59:07,0,<site>,0.98,90.8,0.387,109,89.4,91.3,8.67,0.549,0.05,107.6,1.22,70,7.68,-39.1,16.826,0.387,5.82,11.8,441244903,-701063832,44.1244903,-70.1063832
10/6/2020,15:59:08,0,<site>,0.97,90.8,0.387,109,89.4,91.3,8.67,0.549,0.05,107.6,1.22,70,7.68,-39.1,16.826,0.387,5.82,11.8,441244903,-701063832,44.1244903,-70.1063832
10/6/2020,15:59:09,0,<site>,0.98,90.8,0.387,109,89.3,91.2,8.67,0.549,0.05,107.6,1.22,70,7.68,-39.1,16.826,0.387,5.82,11.8,441244722,-701063863,44.1244722,-70.1063863
10/6/2020,15:59:10,0,<site>,0.98,90.8,0.387,109,89.3,91.2,8.66,0.549,0.05,107.6,1.23,70,7.68,-39.1,16.826,0.387,5.82,11.8,441244681,-701063873,44.1244681,-70.1063873
10/6/2020,15:59:11,0,<site>,0.97,90.8,0.387,109,89.3,91.2,8.66,0.549,0.05,107.6,1.23,70,7.68,-39.1,16.826,0.388,5.82,11.8,441244633,-701063887,44.1244633,-70.1063887
10/6/2020,15:59:12,0,<site>,0.97,90.8,0.387,109,89.3,91.2,8.66,0.549,0.05,107.6,1.24,70,7.68,-39.1,16.825,0.387,5.82,11.8,441244466,-701063955,44.1244466,-70.1063955
10/6/2020,15:59:13,0,<site>,0.97,90.8,0.387,109,89.3,91.2,8.66,0.549,0.05,107.6,1.24,70,7.68,-39.1,16.825,0.387,5.82,11.8,441244466,-701063955,44.1244466,-70.1063955
10/6/2020,15:59:14,0,<site>,0.97,90.8,0.387,109,89.3,91.2,8.66,0.549,0.05,107.6,1.25,70,7.68,-39,16.825,0.387,5.82,11.8,441244433,-701063979,44.1244433,-70.1063979
10/6/2020,15:59:15,0,<site>,0.98,90.8,0.387,109,89.2,91.1,8.65,0.549,0.05,107.6,1.25,70,7.68,-39,16.824,0.387,5.82,11.8,441244359,-701064008,44.1244359,-70.1064008
10/6/2020,15:59:16,0,<site>,0.98,90.8,0.387,109,89.2,91.1,8.65,0.549,0.05,107.6,1.25,70,7.68,-39,16.823,0.387,5.82,11.8,441244359,-701064008,44.1244359,-70.1064008
10/6/2020,15:59:17,0,<site>,1,90.8,0.387,109,89.2,91.1,8.65,0.549,0.05,107.6,1.25,70,7.68,-39,16.823,0.386,5.82,11.8,441244235,-701064035,44.1244235,-70.1064035
10/6/2020,15:59:18,0,<site>,1,90.8,0.387,109,89.2,91.1,8.65,0.549,0.05,107.6,1.26,70,7.68,-39,16.822,0.387,5.82,11.8,441244235,-701064035,44.1244235,-70.1064035
10/6/2020,15:59:19,0,<site>,1.01,90.8,0.387,109,89.1,91,8.65,0.549,0.05,107.6,1.25,70,7.68,-39,16.821,0.387,5.82,11.8,441244192,-701064053,44.1244192,-70.1064053
10/6/2020,15:59:20,0,<site>,1.01,90.8,0.387,109.1,89.1,91,8.64,0.549,0.05,107.6,1.25,70,7.68,-38.9,16.819,0.388,5.82,11.8,441244137,-701064066,44.1244137,-70.1064066
10/6/2020,15:59:21,0,<site>,1.01,90.8,0.387,109,89.1,91,8.64,0.549,0.05,107.6,1.25,70,7.68,-38.9,16.817,0.387,5.82,11.8,441244104,-701064068,44.1244104,-70.1064068
10/6/2020,15:59:22,0,<site>,1.02,90.8,0.387,109.1,89.1,91,8.64,0.549,0.05,107.6,1.26,70,7.68,-38.8,16.816,0.386,5.82,11.8,441244071,-701064070,44.1244071,-70.106407
10/6/2020,15:59:23,0,<site>,1.03,90.8,0.387,109.1,89.1,90.9,8.64,0.549,0.05,107.6,1.26,70,7.68,-38.8,16.814,0.387,5.82,11.8,441244039,-701064075,44.1244039,-70.1064075
10/6/2020,15:59:24,0,<site>,1.03,90.8,0.387,109.1,89,90.9,8.64,0.549,0.05,107.6,1.26,70,7.68,-38.8,16.812,0.387,5.82,11.8,441244006,-701064084,44.1244006,-70.1064084
10/6/2020,15:59:25,0,<site>,1.02,90.8,0.387,109,89,90.9,8.64,0.549,0.05,107.6,1.27,70,7.67,-38.7,16.811,0.387,5.82,11.8,441243943,-701064094,44.1243943,-70.1064094
10/6/2020,15:59:26,0,<site>,1.02,90.8,0.387,109,89,90.9,8.64,0.549,0.05,107.6,1.27,70,7.67,-38.7,16.809,0.387,5.82,11.8,441243908,-701064097,44.1243908,-70.1064097
10/6/2020,15:59:27,0,<site>,1.03,90.8,0.387,109.1,89,90.9,8.63,0.549,0.05,107.6,1.27,70,7.67,-38.7,16.808,0.387,5.82,11.8,441243876,-701064105,44.1243876,-70.1064105
10/6/2020,15:59:28,0,<site>,1.03,90.8,0.387,109,89,90.9,8.63,0.549,0.05,107.6,1.27,70,7.67,-38.6,16.806,0.387,5.82,11.8,441243806,-701064114,44.1243806,-70.1064114
10/6/2020,15:59:29,0,<site>,1.04,90.8,0.387,109.1,89,90.9,8.63,0.549,0.05,107.6,1.27,70,7.67,-38.6,16.804,0.387,5.82,11.8,441243769,-701064118,44.1243769,-70.1064118
10/6/2020,15:59:30,0,<site>,1.04,90.8,0.387,109.1,89,90.9,8.63,0.549,0.05,107.7,1.27,70,7.67,-38.6,16.802,0.387,5.82,11.8,441243730,-701064121,44.124373,-70.1064121
10/6/2020,15:59:31,0,<site>,1.04,90.8,0.387,109.1,89,90.8,8.63,0.549,0.05,107.7,1.27,70,7.67,-38.5,16.801,0.385,5.82,11.8,441243689,-701064131,44.1243689,-70.1064131
10/6/2020,15:59:32,0,<site>,1.04,90.8,0.387,109.1,89,90.8,8.63,0.549,0.05,107.7,1.27,70,7.67,-38.5,16.799,0.387,5.82,11.8,441243623,-701064149,44.1243623,-70.1064149
10/6/2020,15:59:33,0,<site>,1.03,90.8,0.387,109.1,89,90.8,8.63,0.549,0.05,107.7,1.27,70,7.67,-38.4,16.798,0.387,5.82,11.8,441243593,-701064158,44.1243593,-70.1064158
10/6/2020,15:59:34,0,<site>,1.04,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.28,70,7.67,-38.4,16.797,0.387,5.82,11.8,441243545,-701064171,44.1243545,-70.1064171
10/6/2020,15:59:35,0,<site>,1.04,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.27,70,7.67,-38.3,16.796,0.387,5.82,11.8,441243545,-701064171,44.1243545,-70.1064171
10/6/2020,15:59:36,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.6,1.28,70,7.67,-38.3,16.795,0.386,5.82,11.8,441243493,-701064184,44.1243493,-70.1064184
10/6/2020,15:59:37,0,<site>,1.06,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.6,1.29,70,7.67,-38.2,16.794,0.387,5.82,11.8,441243468,-701064196,44.1243468,-70.1064196
10/6/2020,15:59:38,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.29,70,7.66,-38.2,16.793,0.387,5.82,11.8,441243440,-701064211,44.124344,-70.1064211
10/6/2020,15:59:39,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.29,70,7.66,-38.1,16.792,0.387,5.82,11.8,441243377,-701064242,44.1243377,-70.1064242
10/6/2020,15:59:40,0,<site>,1.04,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.3,70,7.66,-38.1,16.791,0.386,5.82,11.8,441243343,-701064262,44.1243343,-70.1064262
10/6/2020,15:59:41,0,<site>,1.04,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.3,70,7.66,-38.1,16.791,0.387,5.82,11.8,441243304,-701064284,44.1243304,-70.1064284
10/6/2020,15:59:42,0,<site>,1.04,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.31,70,7.66,-38.1,16.79,0.386,5.82,11.8,441243222,-701064312,44.1243222,-70.1064312
10/6/2020,15:59:43,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.32,70,7.66,-38,16.79,0.387,5.82,11.8,441243181,-701064326,44.1243181,-70.1064326
10/6/2020,15:59:44,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.32,70,7.66,-38,16.789,0.387,5.82,11.8,441243139,-701064340,44.1243139,-70.106434
10/6/2020,15:59:45,0,<site>,1.04,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.33,70,7.66,-38,16.789,0.386,5.82,11.8,441243095,-701064358,44.1243095,-70.1064358
10/6/2020,15:59:46,0,<site>,1.04,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.34,70,7.66,-38,16.788,0.387,5.82,11.8,441243054,-701064377,44.1243054,-70.1064377
10/6/2020,15:59:47,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.34,70,7.66,-38,16.788,0.387,5.82,11.8,441243019,-701064397,44.1243019,-70.1064397
10/6/2020,15:59:48,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.35,70,7.66,-38,16.788,0.387,5.82,11.8,441242985,-701064419,44.1242985,-70.1064419
10/6/2020,15:59:49,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.35,70,7.66,-38,16.788,0.386,5.82,11.8,441242919,-701064455,44.1242919,-70.1064455
10/6/2020,15:59:50,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.35,70,7.66,-38,16.789,0.386,5.82,11.8,441242891,-701064473,44.1242891,-70.1064473
10/6/2020,15:59:51,0,<site>,1.06,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.35,70,7.66,-38,16.788,0.386,5.82,11.8,441242862,-701064491,44.1242862,-70.1064491
10/6/2020,15:59:52,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.35,70,7.66,-38,16.788,0.387,5.82,11.8,441242862,-701064491,44.1242862,-70.1064491
10/6/2020,15:59:53,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.35,70,7.66,-38,16.788,0.387,5.82,11.8,441242772,-701064545,44.1242772,-70.1064545
10/6/2020,15:59:54,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.35,70,7.66,-38,16.788,0.387,5.82,11.8,441242772,-701064545,44.1242772,-70.1064545
10/6/2020,15:59:55,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.36,70,7.66,-38.1,16.788,0.386,5.82,11.8,441242712,-701064571,44.1242712,-70.1064571
10/6/2020,15:59:56,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.35,70,7.66,-38.1,16.788,0.386,5.82,11.8,441242712,-701064571,44.1242712,-70.1064571
10/6/2020,15:59:57,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.35,70,7.66,-38.1,16.788,0.386,5.82,11.8,441242609,-701064607,44.1242609,-70.1064607
10/6/2020,15:59:58,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.6,1.34,70,7.66,-38.1,16.789,0.386,5.82,11.8,441242571,-701064613,44.1242571,-70.1064613
10/6/2020,15:59:59,0,<site>,1.04,90.7,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.6,1.34,70,7.66,-38.2,16.789,0.387,5.82,11.8,441242535,-701064620,44.1242535,-70.106462
10/6/2020,16:00:00,0,<site>,1.05,90.7,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.6,1.34,70,7.67,-38.2,16.789,0.387,5.82,11.8,441242430,-701064640,44.124243,-70.106464
10/6/2020,16:00:01,0,<site>,1.05,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.6,1.34,70,7.67,-38.2,16.789,0.387,5.82,11.8,441242388,-701064648,44.1242388,-70.1064648
10/6/2020,16:00:02,0,<site>,1.04,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.6,1.35,70,7.67,-38.2,16.789,0.387,5.82,11.8,441242343,-701064666,44.1242343,-70.1064666
10/6/2020,16:00:03,0,<site>,1.06,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.7,1.34,70,7.67,-38.3,16.789,0.386,5.82,11.8,441242343,-701064666,44.1242343,-70.1064666
10/6/2020,16:00:04,0,<site>,1.07,90.8,0.387,109.1,88.9,90.8,8.63,0.549,0.05,107.6,1.34,70,7.67,-38.3,16.788,0.386,5.82,11.8,441242343,-701064666,44.1242343,-70.1064666
10/6/2020,16:00:05,0,<site>,1.07,90.7,0.386,109.1,88.9,90.8,8.63,0.549,0.05,107.6,1.35,70,7.67,-38.3,16.788,0.385,5.82,11.8,441242343,-701064666,44.1242343,-70.1064666
10/6/2020,16:00:06,0,<site>,1.08,90.7,0.386,109,88.9,90.8,8.63,0.549,0.05,107.6,1.34,70,7.67,-38.3,16.788,0.387,5.82,11.8,441242343,-701064666,44.1242343,-70.1064666
10/6/2020,16:00:07,0,<site>,1.07,90.7,0.386,109,88.9,90.8,8.63,0.549,0.05,107.6,1.34,70,7.67,-38.3,16.787,0.386,5.82,11.8,441242154,-701064743,44.1242154,-70.1064743
10/6/2020,16:00:08,0,<site>,1.07,90.7,0.386,109,88.9,90.8,8.63,0.549,0.05,107.6,1.34,70,7.67,-38.4,16.788,0.386,5.82,11.8,441242154,-701064743,44.1242154,-70.1064743
10/6/2020,16:00:09,0,<site>,1.08,90.7,0.386,109,88.9,90.8,8.63,0.549,0.05,107.6,1.33,70,7.67,-38.4,16.787,0.387,5.82,11.8,441242154,-701064743,44.1242154,-70.1064743
10/6/2020,16:00:10,0,<site>,1.08,90.7,0.386,109,88.9,90.8,8.63,0.549,0.05,107.5,1.33,70,7.67,-38.4,16.787,0.386,5.82,11.8,441242019,-701064726,44.1242019,-70.1064726
